video_id,title,description,url,upload_date,channel_name,channel_id,view_count,like_count,comment_count,duration,thumbnail_url,tags,category_id,search_keyword
H0z3Y9Z4QRo,5н уут PEPERO чимэглэв. | HAPPY PEPERO DAY🍫🍭 [ KOR SUB],"Энэ удаагийнхаа бичлэгээр та бүхэндээ Pepero Day хэрхэн үүссэн талаарх бяцхан түүхийг хуваалцангаа өөрийн бэлэгээ баглалаа🍬🎁
like-аа дарж subscribe-аа хийгээрэй~😇",https://www.youtube.com/watch?v=H0z3Y9Z4QRo,2025-11-11,gannana,UC2ynHcsYd6DWvpvqy1oTJDA,7992,195,28,PT7M5S,https://i.ytimg.com/vi/H0z3Y9Z4QRo/hqdefault.jpg,,22,pepero day
b34T-4YBI_U,This man remembers pepero day #dohyunkimdave #korean,,https://www.youtube.com/watch?v=b34T-4YBI_U,2025-11-11,dohyunkimdave,UCpzNnORnkqHub9E1dlIMqIA,802591,35394,286,PT27S,https://i.ytimg.com/vi/b34T-4YBI_U/hqdefault.jpg,,22,pepero day
7iu1eM6B9xI,Happy Pepero Day Straightkids 🤭🌈 #straykids #hyunjin #bangchan #changbin #pepero #shorts #fypシ,"@YouTube #views 
#youtube #youtubeshorts #ytshorts #views #viral #video #kpop #kpopedit #kpopidol #kpopdance #growth #viralshorts 
#straykids #slay #kids",https://www.youtube.com/watch?v=7iu1eM6B9xI,2025-11-11,Jennifer_ss officially stay♡♡,UCtnCIcFeS1amNhXLz9jLkPw,86967,2024,26,PT17S,https://i.ytimg.com/vi/7iu1eM6B9xI/hqdefault.jpg,,10,pepero day
xxHold33Y0M,Pepero Day #coreiadosul #coreano #kpop #pepero #korea,,https://www.youtube.com/watch?v=xxHold33Y0M,2025-11-11,Rita Folador 리타,UCSlL7RbfeGFTuTcYtHMsOKQ,49535,2896,32,PT44S,https://i.ytimg.com/vi/xxHold33Y0M/hqdefault.jpg,,22,pepero day
HgBnf_IcLKk,Come with me on a solo date to celebrate pepero day in nyc @StrayKids #kpop #vlog #pepero #nyc,,https://www.youtube.com/watch?v=HgBnf_IcLKk,2025-11-12,BOBUR,UC7KCE1o70NL-8WrZc21tLbQ,25121,1875,15,PT45S,https://i.ytimg.com/vi/HgBnf_IcLKk/hqdefault.jpg,,22,pepero day
X0KQ_hNAntc,pepero day ??,,https://www.youtube.com/watch?v=X0KQ_hNAntc,2025-11-10,itsBleg,UCrnN6F-DjXgyk597SRz1pNg,22536,1016,21,PT22S,https://i.ytimg.com/vi/X0KQ_hNAntc/hqdefault.jpg,,24,pepero day
S1TrPWm25vo,Stray Kids x Pepero Collab 🔥 Happy Pepero Day! 🍫 #shorts #bome,"It’s Pepero Day (빼빼로데이) in Korea 🍫💕 and Stray Kids dropped the cutest collab with Pepero 🔥
So I joined the fun — got the limited edition Pepero boxes, tried every flavor, and danced along with Miroh blasting 🎶
Happy Pepero Day, STAY! 💖

#shorts StrayKids #PeperoDay #빼빼로데이 #SKZ #Stay #Miroh #Kpop #KpopEdit #KoreanSnacks #KCulture #Korea #StrayKidsPepero #StrayKidsEdit #PeperoChallenge",https://www.youtube.com/watch?v=S1TrPWm25vo,2025-11-10,Uncultured Guys,UCpXN-GLS-qvN9G1aeGjXgUg,20005,1000,16,PT15S,https://i.ytimg.com/vi/S1TrPWm25vo/hqdefault.jpg,,19,pepero day
-6xAbu3nU3k,Pepero Day Explained! Korea’s Chocolate Stick 🍫 & Love Culture 💝,"Did you know that November 11th is Pepero Day in Korea? 🍫💕
It’s a sweet celebration where people exchange chocolate biscuit sticks called Pepero to show love and friendship.
In this video, we’ll introduce the story behind Pepero and how it became one of Korea’s cutest cultural traditions!

#foodstory #korea #koreanfood #history  #Foodstory #pepero #pocky #snack",https://www.youtube.com/watch?v=-6xAbu3nU3k,2025-11-07,Jung's Table,UC27_rmzJ4ig5Gto5Dft4qmw,41,3,0,PT11M44S,https://i.ytimg.com/vi/-6xAbu3nU3k/hqdefault.jpg,"food, korea, koreanfood, Korean food, History, Korean history, Food history, Food story, story",22,pepero day
hht0QES_sF0,Pepero Day with Stray Kids #straykids #kpop #timessquare,"Nov. 11th is Pepero Day? 
Found the Pepero event in Times Square with Stray Kids ad:))",https://www.youtube.com/watch?v=hht0QES_sF0,2025-11-12,Asami Style,UCkMxiU-VUU84iR9VMlDBnUw,8338,803,3,PT50S,https://i.ytimg.com/vi/hht0QES_sF0/hqdefault.jpg,"Times Square, Pepero Day",22,pepero day
5T1bzZqzqXc,HAPPY PEPERO (or Single’s) DAY! | Trying some PEPERO featuring Stray Kids #peperoday #straykids,,https://www.youtube.com/watch?v=5T1bzZqzqXc,2025-11-11,Jade Wong1,UCoE8hGv8UqkgUpBPUbNK2KQ,10361,807,3,PT44S,https://i.ytimg.com/vi/5T1bzZqzqXc/hqdefault.jpg,"Stray kids x pepero, Happy singles day, pepero day",22,pepero day
ZcUGJ8pc_ik,Happy pepero day 😂,,https://www.youtube.com/watch?v=ZcUGJ8pc_ik,2025-11-12,sallykim7,UCv-nP6YzWKo1QEJRJYuPXzQ,20513,947,10,PT1M8S,https://i.ytimg.com/vi/ZcUGJ8pc_ik/hqdefault.jpg,,22,pepero day
A51ND_2bJXo,Pepero Day in Korea 11.11 🍭🍫#peperoday #lifeinkorea,,https://www.youtube.com/watch?v=A51ND_2bJXo,2025-11-10,justjoanne,UCd3-ZiCU_NcW5YDuTtIx47A,1750,42,1,PT1M,https://i.ytimg.com/vi/A51ND_2bJXo/hqdefault.jpg,,22,pepero day
43MlVFnkP4Y,"New York City LIVE Snowy Manhattan Times Square PEPERO Day 2025 Celebration (November 11, 2025)","New York City LIVE Snowy Manhattan Times Square PEPERO Day 2025 Celebration (November 11, 2025)

💲 Support The NYC Walking Show 💲

Only YouTube Super Chats and Super Stickers will appear on live chat and trigger alerts during LIVE streams.

✔️ YouTube Super Chat & Stickers: Click the 💲 sign in the chat box!

⭐️ Ways to Support ⭐️

💳 PayPal: https://www.paypal.com/paypalme/sifatrazwan 
💵 Cash App: $thenycwalkingshow
💜 Venmo: https://venmo.com/u/thenycwalkingshow
☕️ Buy Me a Coffee: https://ko-fi.com/thenycwalkingshow

✔️ Patreon: https://www.patreon.com/thenycwalkingshow
Premium Members get custom postcards & early access to future videos!

⭐️ Amazon Storefront: https://amzn.to/3VJqEyO

🛍️ Special Offers & Discounts

Hotels, Flights, Cars, & Attractions
 • Book NYC Attractions Cheaply: http://bit.ly/3PkJxVe
 • Save on Dining: Seated (restaurant discounts) - Use code ""sifat1"" to get $10 after your first meal :
   https://seated.app.link/4fV0W0rjCGb
 • Discounted Taxi Rides: Revel (all-electric rideshare discounts) - Use code ""SIFATR4315"" to 40% off your first ride and then 25% off the following 3 rides: https://dynamic.gorevel.com/dALfDLtc7jrFsQCv9


⭐️ Royalty-Free Music Epidemic Sound: https://www.epidemicsound.com/referral/hu89b8/


🍁 Exclusive Membership Perks

Become a Monthly YouTube Member: https://www.youtube.com/channel/UCFN_dQuFU6tXwVLXppqOwpA/join
Enjoy bonus perks & early access!


🖼 Shop & Merch
• Buy My Prints: https://thenycwalkingshow.darkroom.tech
• Merchandise Store: https://teespring.com/stores/thenycwalkingshow


📲 Stay Connected
• Instagram: https://www.instagram.com/thenycwalkingshow/
• Facebook: https://www.facebook.com/TheNYCWalkingShow/
• TikTok: https://vm.tiktok.com/TTPd6wgVhs/


⭐️ Business Inquiries : 
📧 Email: thenycwalkingshow@gmail.com


🎥 Gear & Equipment 
⚠️ Affiliate Disclaimer: If you make a purchase via links, I may earn a small commission at no extra cost to you.

Recorded Camera:
iPhone 13 Pro & iPhone 14
MOZA Mini MX Smartphone Gimbal: https://amzn.to/3rTc5dr
Rode SmartLav+ Omnidirectional Lavalier Microphone: https://amzn.to/2Lqubls
Apple Lightning to 3.55mm Headphone Adapter: https://amzn.to/3XsgF0k
Insta360 ONE X2 360 Degree Camera: https://amzn.to/3xR9iGc
DJI Osmo Mobile 6: https://amzn.to/3CQGXBv


Clothing & Accessories:
Cob Small Keychain Flashlight: https://amzn.to/3kGPW1K
Fenix TK16 v2.0 Tactical Flashlight: https://amzn.to/3ixEVQ0
ULANZI LED Video Light Waterproof: https://amzn.to/3IJn1V7
Neewer Camera Bag Waterproof Shockproof: https://amzn.to/3komA2Z
New Balance Men's 1300 Trail Walking Shoe: https://amzn.to/3ANjHne
Dr. Scholl's inserts: https://amzn.to/3KjPtLY


Video Editing Software & Hardware: 
Apple 2022 MacBook Pro: https://amzn.to/3GIZOPY
Anker USB 3.0 Card Reader: https://amzn.to/3kfy7H1
LaCie Rugged Mini 1TB External Hard Drive: https://amzn.to/3CQ52IN
WD 1TB Elements Portable HDD: https://amzn.to/3XaxZHj

⚠️ YouTube Disclaimer:
Welcome to The NYC Walking Show, I really appreciate your time. While you are joining live chat, it’s highly recommended that for your and others' comfort use appropriate words and be respectful to each other. 
⛔️ Any racism, sexism, harassment, toxicity, violence, or impersonation comments will be deleted and you will be timeout automatically. 
⛔️ Don’t use CAPS or excessive emojis in this chat. 
⛔️ Please don’t ask any personal questions to the host.
⛔️ Keep political & religious discussions to a minimum.
⛔️ No self Promotion are allowed. 

Copyright @ [The NYC Walking Show & 2025]. Any illegal reproduction of this content in any form will result in immediate action against the person concerned. #TNYCWS #newyorkcity #thenycwalkingshow 

Thank you so much for your contribution and generosity! 🙏

Spooky Ride by Twin Musicom is licensed under a Creative Commons Attribution 4.0 license. https://creativecommons.org/licenses/by/4.0/",https://www.youtube.com/watch?v=43MlVFnkP4Y,2025-11-11,The NYC Walking Show,UCFN_dQuFU6tXwVLXppqOwpA,15069,639,32,PT49M16S,https://i.ytimg.com/vi/43MlVFnkP4Y/hqdefault.jpg,"the nyc walking show, new york city live",24,pepero day
sfBvaMXGA8o,🍫💕 Ultimate Pepero Day Dance Mix 2025 | Sweet Romantic Pop & EDM for Couples 👫🎉,"Celebrate Pepero Day 2025 with this sweet romantic dance mix! 🍫💕 Non-stop playlist of flirty pop hits, cute EDM beats, and love songs perfect for couples dancing, TikTok challenges, or 11/11 date nights! Share a Pepero stick and groove together! 👫🕺

🎵 Tracklist (Original Set - Repeated for full duration):
00:00:00 - Sweet Talker
00:02:26 - First to Fall
00:05:28 - Sugar Signal
00:07:42 - Midnight Confession
00:11:27 - Whisper My Name
00:14:49 - You Are My Always
00:18:21 - Sugar Rush
00:20:56 - Fall Into You
00:24:26 - Pepero Kiss
00:26:21 - Heartbeat City
00:29:13 - Glow Up Love
00:32:10 - Electric Heartbeat
00:35:00 - Say You Want Me
00:37:32 - Midnight Crush
00:40:18 - Neon Hearts
00:43:31 - Candy Cloud
00:45:53 - One More Glance
00:48:36 - Every Time You Smile
00:51:35 - On Repeat

💕 Like & Subscribe for more Pepero Day vibes, romantic playlists, and dance challenges!
🔔 Hit notifications for sweet drops!

#PeperoDay2025 #PeperoDayPlaylist #SweetDanceMix #RomanticEDM #11thNovember #Pop #EDM #CoupleDance #TikTokPepero #LoveSongs #FlirtyVibes #DateNightMix #ChocolateDance #KPopRomantic #ViralCoupleChallenge",https://www.youtube.com/watch?v=sfBvaMXGA8o,2025-11-07,"음악 한 잔, 쉼표 하나",UClQQREzTmaOfwFcq8jR-uBw,267,4,0,PT2H34M48S,https://i.ytimg.com/vi/sfBvaMXGA8o/hqdefault.jpg,"CafeAmbience, CafePlaylist, ChillVibes, CoupleGoals, CoupleMusic, CoupleSoundtrack, CozyMood, DailyVlog, DateNight, HappyVibes, JazzCafe, JazzPlaylist, JoyfulMusic, LovePlaylist, LoveSongs, MoodMusic, MusicForLovers, Playlist, RelationshipGoals, RelaxingMusic, RomanticBossaNova, RomanticJazz, RomanticPlaylist, SweetMusic, 감성플레이리스트, 경쾌한음악, 공부BGM, 데이트플레이리스트, 보사노바, 아침, 아침노래, 업무BGM, 연인플레이리스트, 재즈, 집중력향상, 카페, 카페음악, 카페플레이리스트, 플레이리스트",10,pepero day
psXB_ZQcZQo,Pepero x Stray Kids Pop Up At Times Square! ✨ #kpop #nyc #1111 #peperoday,,https://www.youtube.com/watch?v=psXB_ZQcZQo,2025-11-13,GRAZY GRACE,UC6dCQkOCDAcisZsFXE6bGVg,23645,2023,10,PT52S,https://i.ytimg.com/vi/psXB_ZQcZQo/hqdefault.jpg,,22,pepero day
K1-b7C8jvAw,happy pepero day from @StrayKids &  ​⁠@pepero.official❤️🍫 #straykids #pepero,,https://www.youtube.com/watch?v=K1-b7C8jvAw,2025-11-08,Cherry & Neon,UC4sfnKCYmXafIG5Mn3is_9A,24167,4096,20,PT59S,https://i.ytimg.com/vi/K1-b7C8jvAw/hqdefault.jpg,,22,pepero day
4PIU7n-ME7o,happy pepero dayyy,,https://www.youtube.com/watch?v=4PIU7n-ME7o,2025-11-12,Clara Kim,UCZYhQZLd5GX5jg1gHK3UbCQ,3276,170,4,PT15S,https://i.ytimg.com/vi/4PIU7n-ME7o/hqdefault.jpg,,22,pepero day
MJcXa7uZQGY,Happy Pepero day 👀❤️l #straykids #skz #shorts,,https://www.youtube.com/watch?v=MJcXa7uZQGY,2025-11-11,StrayKidsFunnn,UCvKgYx8BrcrP7V-7yL4-RPQ,8338,0,7,PT43S,https://i.ytimg.com/vi/MJcXa7uZQGY/hqdefault.jpg,,10,pepero day
3NFaD7wRl38,Where to get Stray Kids x Pepero in the Bay Area?? #straykids #peperoday #jagalchi,"BAY AREA STAYS!!! Go get your Stray Kids x Pepero at Jagalchi 🤩🤩

📍Jagalchi
63 Serramonte Center, 
Daly City, CA 94015

Be sure to go ASAP to get your exclusive Stray Kids X Pepero poster in celebration of pepero day 11/11 ❤️

I’m so happy I finally got my hands on these 🥺 they’re so delicious and skz my favs ofc were the cherry on top 🥰

#straykids#pepero#skz#straykidsxpepero#kpop#bayarea#kpopreels#jagalchi#jagalchimarket#peperoday",https://www.youtube.com/watch?v=3NFaD7wRl38,2025-11-10,Alyssa Tan,UCCwO0Gjdq_bnkryZBGylX1Q,6043,379,5,PT1M12S,https://i.ytimg.com/vi/3NFaD7wRl38/hqdefault.jpg,,22,pepero day
9HKgd0_tVjI,What is Pepero Day in Korea? 🍫🇰🇷 (It’s not Valentine’s Day 😳) | #minivlog #lifeinkorea #shorts,💌Instagram: iqra._.imran07,https://www.youtube.com/watch?v=9HKgd0_tVjI,2025-11-11,iqra Korea,UCKmlM5b8Y0j3zv0cXbGr3LQ,10018,0,12,PT44S,https://i.ytimg.com/vi/9HKgd0_tVjI/hqdefault.jpg,,22,pepero day
hVFG5QoZJFo,빼빼로데이엔 베이컨말이,"빼빼로데이엔 베이컨말이
#빼빼로데이엔베이컨말이 #베이컨말이 #빼빼로데이요리 #이색요리 #특별한요리 #간단요리 #초간단레시피 #자취요리 #집밥요리 #한그릇요리 #홈파티요리 #트렌드레시피 #MZ레시피 #요즘유행요리 #신박한레시피 #레시피추천 #집에서간단히 #이벤트요리 #선물요리 #요리공유 #푸대접시리즈 #웃긴요리 #병맛요리 #오늘뭐먹지 #간편요리 #간편레시피 #간단레시피 #초간단요리",https://www.youtube.com/watch?v=hVFG5QoZJFo,2025-11-13,요리하는 과장 요과장,UCEWZJyigWxHd-c4NrGxh6mA,50745,333,18,PT12S,https://i.ytimg.com/vi/hVFG5QoZJFo/hqdefault.jpg,,22,pepero day
lZTHEHdb7Jc,Stray Kids X Pepero ad in Times Square! #skz #straykids,,https://www.youtube.com/watch?v=lZTHEHdb7Jc,2025-10-25,Danielle Scott,UCb8QCKlqYE2NH1UPgH_h5AQ,2124,273,5,PT14S,https://i.ytimg.com/vi/lZTHEHdb7Jc/hqdefault.jpg,,24,pepero day
DzjjvVfdAl8,Happy Pepero Day - cute little animation,"It's Pepero Day, and I wanted to do a cute little animation. 

─── ˖  ݁𖥔.☁︎.𖥔 ݁ ˖ ───

🌙✨ Welcome to Softfuwadreams ✨🌙
☁️ Feel free to subscribe to my channel  ⁨@softfuwadreams⁩  

─── ˖  ݁𖥔.☁︎.𖥔 ݁ ˖ ───
♪ CREDITS ♪ 

ART & ANIMATION:
All illustrations and animations are created by me — @softfuwadreams⁩  

BGM:
@zukisuzukiBGM - https://zukisuzukibgm.com/cure/
SFX:
Pixabay - Sound Effect by freesound_community from Pixabay
@dyellguillem - Popular Sound Effects Vloggers_Youtubers Use - 2020

─── ˖  ݁𖥔.☁︎.𖥔 ݁ ˖ ───

SOCIALS:
Find more of my artwork here:  
🎨 Instagram → https://www.instagram.com/fuwadreams/  
☕ Support or shop → https://ko-fi.com/fuwadreams  
𝕏 https://x.com/fuwa_dreams

─── ˖  ݁𖥔.☁︎.𖥔 ݁ ˖ ───

Thank you for watching!

#softfuwadreams #shortanimation #storytelling #peperoday #pocky",https://www.youtube.com/watch?v=DzjjvVfdAl8,2025-11-11,Fuwa 🌙 dreams,UC5R5iYf0oR05pwhlzN7swkg,12,3,1,PT22S,https://i.ytimg.com/vi/DzjjvVfdAl8/hqdefault.jpg,"softfuwadreams, digital art, digital artist, animation, short animation, illustration, cute art, dreamy art, cozy art, cosy art, cozy animation, cosy animation, aesthetic art, emotional art, story art, storytelling art, boba art, kawaii art, relaxing art, art shorts, youtube shorts art, cozy vibes, cosy vibes, cute animation, food related art, pocky, pepero day, pepero animation, pocky animation, pocky day",1,pepero day
YtHUBIqMYIY,Pepero Day #koreansnacks #빼빼로데이,,https://www.youtube.com/watch?v=YtHUBIqMYIY,2025-11-11,Pokmini,UCatF9M6RaReZva3VvuWX73w,3076,134,4,PT1M1S,https://i.ytimg.com/vi/YtHUBIqMYIY/hqdefault.jpg,,24,pepero day
36GsY790Gn0,Stay Vlog (?) | Kbee Expo & Pepero Day,"Tag along on my adventures in preparing for two performances with my team @ILOVEDANCENYC  ! We had the opportunity to open the kbee concert for taemin and hwasa, as well as put on a little performance for the pepero x stray kids event",https://www.youtube.com/watch?v=36GsY790Gn0,2025-11-13,calicoals,UClKmJbw9Ly42V0_wWeS4idw,142,9,2,PT10M16S,https://i.ytimg.com/vi/36GsY790Gn0/hqdefault.jpg,,24,pepero day
wYmAC7mTi8A,Part 1: Stray Kids x Pepero Day Unboxing♥️#straykids #straykidsedit #skz #skzedit #kpopskz #skzstay,,https://www.youtube.com/watch?v=wYmAC7mTi8A,2025-11-08,somee,UC5ly7BSvkcBmtLxpwkyAaAA,15501,2158,44,PT2M59S,https://i.ytimg.com/vi/wYmAC7mTi8A/hqdefault.jpg,,22,pepero day
IwECxyiagMQ,What is Pepero day in Korea? #korea #peperoday,,https://www.youtube.com/watch?v=IwECxyiagMQ,2025-11-11,Anastasija Zalomajeva,UCB3OAwirHWOlDI62zFQ9b6Q,5278,234,4,PT53S,https://i.ytimg.com/vi/IwECxyiagMQ/hqdefault.jpg,,22,pepero day
xDC0mbTDd7E,빼빼로를 만들어요 Making Pepero🍫,"코토의 빼빼로 데이
Koto's Pepero Day
コトのペペロデー

#koto #ai #funny #코토 #빼빼로 #빼빼로만들기 #peperoday #cute",https://www.youtube.com/watch?v=xDC0mbTDd7E,2025-11-05,코토 Koto,UC_Ip_A5hbzyHBatFgXNYtlw,30,6,0,PT1M5S,https://i.ytimg.com/vi/xDC0mbTDd7E/hqdefault.jpg,"코토, 빼빼로, 빼빼로 만들기, 애니, 빼빼로 추천, 빼빼로데이, 빼빼로 먹방, 빼빼로 만드는법, ai, cute, funny, koto, coto",24,pepero day
rao9oLo9ykI,"See you next year, Pepero Day 🥲  #Straykids #skz #pepero #빼빼로",,https://www.youtube.com/watch?v=rao9oLo9ykI,2025-11-11,Chelbokki,UCejtZVldulIDBSF7_0_qPqg,13239,1010,15,PT10S,https://i.ytimg.com/vi/rao9oLo9ykI/hqdefault.jpg,,22,pepero day
Ty4V7pxO2-w,Pepero Day ♥️ #1111 #peperoday #pepero #desikorean #foryou #pakistan #korean #kbeauty #fyp,,https://www.youtube.com/watch?v=Ty4V7pxO2-w,2025-11-11,Desi Korean,UC493hWmdORG3p_q297LXtmQ,4908,0,9,PT18S,https://i.ytimg.com/vi/Ty4V7pxO2-w/hqdefault.jpg,,24,pepero day
DMfA9Mp7udE,Crumbl cookies of the week ft my pepero day date #crumbl,,https://www.youtube.com/watch?v=DMfA9Mp7udE,2025-11-12,rachelle yu,UCMet_4guXh4JgYKQkL2NjgQ,6359,548,8,PT1M41S,https://i.ytimg.com/vi/DMfA9Mp7udE/hqdefault.jpg,,22,pepero day
UqqIdwMP9Ho,Apa itu Hari Pepero di Korea? #kpop #shorts,,https://www.youtube.com/watch?v=UqqIdwMP9Ho,2025-11-11,Domain Korea,UCf9YpenmQGEkvFozYTK4OxQ,212345,12308,85,PT30S,https://i.ytimg.com/vi/UqqIdwMP9Ho/hqdefault.jpg,,22,pepero day
rU0r8APbjEw,Taehyung’s Funny Reaction When Reporters Mentioned Pepero Day! 🍫💜,,https://www.youtube.com/watch?v=rU0r8APbjEw,2025-11-12,Bro Beats,UCwAvZXDF8fUUbSuotfzBiLg,16566,773,2,PT25S,https://i.ytimg.com/vi/rU0r8APbjEw/hqdefault.jpg,,24,pepero day
tcR9YIucb3E,Stray Kids Pepero Day Bubble Updates #felix #bangchan #straykids #kpop #han #leeknow #bubble #in,"Stray Kids members share updates on Bubble about Pepero Day. 

Kpop members include Felix Hyunjin Bang Chan Han Lee Know Changbin I.N and Seungmin",https://www.youtube.com/watch?v=tcR9YIucb3E,2025-11-12,Mozempicc,UCJ_MOqF1MX8rwLagrN0sUyg,9251,1686,8,PT1M1S,https://i.ytimg.com/vi/tcR9YIucb3E/hqdefault.jpg,"Stray Kids, Kpop, Bubble, Updates",24,pepero day
BCqJbeR2k18,Skz pepero OMG ITS SO CUTE #straykids #skz #peperoday,,https://www.youtube.com/watch?v=BCqJbeR2k18,2025-11-12,Skzquokka_bias,UCSSV4M-XYKeTB5PYuo2PQ1w,76939,4082,36,PT12S,https://i.ytimg.com/vi/BCqJbeR2k18/hqdefault.jpg,,22,pepero day
8TPvDl0Bnb8,Ready for Pepero Day with Stray Kids 🥰 #pepero #straykids #skz  #singlesday #1111 #felix #changbin,,https://www.youtube.com/watch?v=8TPvDl0Bnb8,2025-11-09,Samm,UC-LE5UmfoqI_lNU0yRm_inQ,27126,1823,24,PT13S,https://i.ytimg.com/vi/8TPvDl0Bnb8/hqdefault.jpg,,22,pepero day
0jdhU1AOJBM,Pepero Day! #straykids #kpop,,https://www.youtube.com/watch?v=0jdhU1AOJBM,2025-11-12,Novelleandmommy,UCL272B7HlV5ZUNBs5B5Xpkw,823,31,1,PT12S,https://i.ytimg.com/vi/0jdhU1AOJBM/hqdefault.jpg,,24,pepero day
Oq6tozlf4tY,Today! Pepero Day (South Korea),,https://www.youtube.com/watch?v=Oq6tozlf4tY,2025-11-11,hoho choi,UCxx8WjAGOYjkLMRUiUDfNhw,2,0,0,PT8S,https://i.ytimg.com/vi/Oq6tozlf4tY/hqdefault.jpg,,20,pepero day
T_vwQtWz1cA,[Playlist] Pepero Day💕 Songs We Wanna Listen Together | 11.11 Love Songs,"November 11th – Pepero Day! A sweet playlist to share with your crush💌
🎧 Remix BGM + Chocolate ASMR vibe
Play it together and confess your feelings~
#PeperoDay #November11 #SongsToListenTogether #SweetPlaylist

🎵 Tracklist (Original Set - Repeated for full duration):
00:00:00 - Heartbeat City
00:02:51 - Glow in the Dark
00:06:49 - Chocolate Crush
00:09:24 - Pepero Kiss
00:11:19 - Out of My Head
00:14:41 - You Are My Always
00:18:12 - Whisper My Name
00:21:34 - Before You Knew
00:24:16 - Electric Heartbeat
00:27:06 - Love On Repeat
00:29:56 - Glow Up Love
00:32:53 - Candy Beat
00:35:10 - Every Time You Smile
00:38:09 - Fall Into You
00:41:40 - Choco Love
00:44:05 - Heartline
00:47:24 - Paper Hearts
00:49:56 - Love in Bloom
00:52:59 - On Repeat

📌 Subscribe to our channel for more relaxing music: @Playlist-Melody-official
👍 Please like, subscribe, and turn on notifications! 🔔

#PeperoDay #1111 #SongsTogether #CouplePlaylist #LoveSongs #SweetVibes #ChocolateASMR #KpopPlaylist #RomanticMusic",https://www.youtube.com/watch?v=T_vwQtWz1cA,2025-11-09,"음악 한 잔, 쉼표 하나",UClQQREzTmaOfwFcq8jR-uBw,60,2,0,PT2H39M,https://i.ytimg.com/vi/T_vwQtWz1cA/hqdefault.jpg,"CafeAmbience, CafePlaylist, ChillVibes, CoupleGoals, CoupleMusic, CoupleSoundtrack, CozyMood, DailyVlog, DateNight, HappyVibes, JazzCafe, JazzPlaylist, JoyfulMusic, LovePlaylist, LoveSongs, MoodMusic, MusicForLovers, Playlist, RelationshipGoals, RelaxingMusic, RomanticBossaNova, RomanticJazz, RomanticPlaylist, SweetMusic, 감성플레이리스트, 경쾌한음악, 공부BGM, 데이트플레이리스트, 보사노바, 아침, 아침노래, 업무BGM, 연인플레이리스트, 재즈, 집중력향상, 카페, 카페음악, 카페플레이리스트, 플레이리스트",10,pepero day
