video_id,title,description,url,upload_date,channel_name,channel_id,view_count,like_count,comment_count,duration,thumbnail_url,tags,category_id,search_keyword
gL67rQczzSs,Korean homefood #mukbang #stoneychoi,,https://www.youtube.com/watch?v=gL67rQczzSs,2025-10-11,Stoney Choi,UCbwccxERsA8vUT6UGM5WZFA,1469004,63642,499,PT59S,https://i.ytimg.com/vi/gL67rQczzSs/hqdefault.jpg,,22,mukbang
Q1WbzTsSD88,Taking on Olive Garden’s never-ending pasta challenge 🍝 #olivegarden #pasta #mukbang,,https://www.youtube.com/watch?v=Q1WbzTsSD88,2025-10-12,Jen Z | LA Food & Fun 🌴,UCX-iPeZnecLX3aW8rQvzWjQ,2741627,120395,146,PT51S,https://i.ytimg.com/vi/Q1WbzTsSD88/hqdefault.jpg,,19,mukbang
71NwfgrxkfA,Gimbap🇰🇷 #cooking #mukbang  #stoneychoi,,https://www.youtube.com/watch?v=71NwfgrxkfA,2025-07-19,Stoney Choi,UCbwccxERsA8vUT6UGM5WZFA,7764224,288389,1544,PT55S,https://i.ytimg.com/vi/71NwfgrxkfA/hqdefault.jpg,,22,mukbang
xrz8HVGZIeg,Cheese burger🍔 #mukbang #stoneychoi,,https://www.youtube.com/watch?v=xrz8HVGZIeg,2025-06-03,Stoney Choi,UCbwccxERsA8vUT6UGM5WZFA,11537023,429928,2900,PT57S,https://i.ytimg.com/vi/xrz8HVGZIeg/hqdefault.jpg,,22,mukbang
GrOveuISPQc,ASMR Mukbang 🖤💀👽 Eating Random Black Food Color #funny #shorts #mukbang #eating #food,,https://www.youtube.com/watch?v=GrOveuISPQc,2025-08-23,Toby,UCilcnu178Z2ULEHzJPJbWdQ,16740524,144907,334,PT52S,https://i.ytimg.com/vi/GrOveuISPQc/hqdefault.jpg,,23,mukbang
IIPRqtXJgZM,cheesy ramen + gooey eggs,,https://www.youtube.com/watch?v=IIPRqtXJgZM,2025-06-02,Alivia Donai ,UCFLrwzF6qPrj3J3G5c9bmmA,17075936,367888,3877,PT25S,https://i.ytimg.com/vi/IIPRqtXJgZM/hqdefault.jpg,,22,mukbang
5IMmxnQRqgk,When the mukbang starts talking back 😭,"These AI mukbangs have way too much personality 😅🍜 From savage one-liners to emotional 4K breakdowns, it’s like dinner and drama rolled into one. You’ll laugh, get confused, and probably question reality 🤖💬🍴

Fair Use & Copyright Disclaimer:
 This video may contain copyrighted material, including but not limited to clips, images, or music, which is used under the Fair Use Doctrine for commentary, analysis, and ranking purposes. No copyright infringement is intended. All content has been transformed for educational and entertainment use.

Copyright Disclaimer under Section 107 of the Copyright Act 1976:
 Allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship, education, and research.

📩 If you would like your clip removed from this video, please contact me by email instead of issuing a copyright strike — I will respectfully take it down.
kloytscontact@gmail.com",https://www.youtube.com/watch?v=5IMmxnQRqgk,2025-07-23,YolkRanks,UCUWhI2pGDdPslkZrg5D4tfg,10900959,187318,1054,PT38S,https://i.ytimg.com/vi/5IMmxnQRqgk/hqdefault.jpg,"ai, aimukbang, mukbang, food, foodie, shorts, ranking, ranked, rankingai, youtubeshorts, viral, viralvideo, realistic, trends, trending",22,mukbang
lXiDcCXnRfA,AI Lava Mukbang in my dorm room #shorts #mukbang,"Download my Cookbook! 📚 ➡ https://lazypotnoodle.com

Stay Connected with me: 
https://www.snapchat.com/add/lazypotnoodle
https://www.instagram.com/lazypot
https://www.tiktok.com/@lazypotnoodle
https://www.facebook.com/Lazypotnoodles/
https://twitter.com/lazypotnoodle

#easyrecipe
#asmr 
#food 
#cooking
#foodie
 
SUBSCRIBE OR I TAKE YOUR DOG
╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝",https://www.youtube.com/watch?v=lXiDcCXnRfA,2025-07-02,Lazy Pot Noodle,UCfhGzjRXHBW19B-idOtC7nw,6817713,212220,4463,PT52S,https://i.ytimg.com/vi/lXiDcCXnRfA/hqdefault.jpg,,24,mukbang
hgHzuwb3les,Random Pink Food ASMR Mukbang #3 🌸🦑💋 #shorts #mukbang #asmr #eating,,https://www.youtube.com/watch?v=hgHzuwb3les,2025-06-02,Kayvan Nanditama,UC_69_9Yh_RjFXnsfhkNt3jA,13790924,69922,515,PT8S,https://i.ytimg.com/vi/hgHzuwb3les/hqdefault.jpg,,24,mukbang
whlZbXp7Vks,Office lunch in Korea🇰🇷 #mukbang #korean #korea #seoul,,https://www.youtube.com/watch?v=whlZbXp7Vks,2025-10-11,Hankooktasty,UCQx7u0P053o34BStQBozWBQ,6939152,145293,847,PT51S,https://i.ytimg.com/vi/whlZbXp7Vks/hqdefault.jpg,,22,mukbang
